time,counter,hcom_velocity,hip_angle,knee_angle,hip_torque,knee_torque
0.0,0,0.00522136,75.37961086,64.2211869,0.19096650532544376,0.11765499147928994
0.005746268656716419,1,0.016896578358209204,75.52531393925373,64.63035250402986,0.22154162486620207,0.09580508917777936
0.011492537313432838,2,0.028496398507462918,75.68612436343284,65.05345889567165,0.24355956981365393,0.07901391001324712
0.017238805970149255,3,0.04001816626865657,75.86221944731344,65.48988022089551,0.25639279886602484,0.06789634775236256
0.022985074626865675,4,0.05146785671641801,76.0342643541791,65.93337858865672,0.25951750165857107,0.06285499665812945
0.028731343283582095,5,0.06285866253731377,76.19808763537314,66.37831359223883,0.2525196951761897,0.06409267373664233
0.03447761194029851,6,0.07420941343283562,76.37553108134328,66.82408952850746,0.23513608384350473,0.07161280542259102
0.040223880597014934,7,0.08554324746268652,76.55754471716418,67.26449122626865,0.20697700753510567,0.08539983270864605
0.04597014925373135,8,0.09688913940298527,76.7436643761194,67.6935452697015,0.16794189355471087,0.10518217799876399
0.051716417910447766,9,0.10827356089552252,76.9361074780597,68.1075396777612,0.11967048824869672,0.12973706904883897
0.05746268656716419,10,0.11972046791044758,77.13170055985074,68.50164335328358,0.06344701973328724,0.15810168513644743
0.0632089552238806,11,0.13125124701492544,77.33389315044775,68.872057029403,0.0010627951073034492,0.18910352602313887
0.06895522388059702,12,0.14288407656716448,77.54315247313433,69.21650467895523,-0.06519140634461001,0.22137268487503395
0.07470149253731344,13,0.15463358283582057,77.791986010597,69.53270533462687,-0.13257557831669875,0.2533569575483521
0.08044776119402987,14,0.1665203576119402,77.9963421961194,69.8105479858209,-0.1976230310695041,0.2830811881727455
0.08619402985074628,15,0.1785504264179106,78.2374568316418,70.05412660149254,-0.2565979284182644,0.3085200336624572
0.0919402985074627,16,0.19072352582089558,78.49197687731343,70.26276920820895,-0.3063214767923697,0.3279738751956196
0.09768656716417912,17,0.20304469402985048,78.76410447552237,70.43735561656716,-0.3438041779387081,0.33980956414377794
0.10343283582089553,18,0.2155195047761194,79.03760264208955,70.57348417044776,-0.3666567520162501,0.34275212326061993
0.10917910447761196,19,0.22815536253731372,79.36381948910449,70.67766101641791,-0.3733964306773824,0.3360953996008123
0.11492537313432838,20,0.2409629416417906,79.680137150597,70.7489920202985,-0.36371658661838774,0.31990366547381494
0.1206716417910448,21,0.2539794444776117,80.00740864328357,70.78931834208956,-0.33732596891636535,0.29447330803497346
0.1264179104477612,22,0.26721291761194044,80.34763532388061,70.79998138149254,-0.29852967676057546,0.2628679345332506
0.13216417910447764,23,0.2806916831343288,80.70450320000002,70.79271045298508,-0.2512865471518133,0.22803011279696078
0.13791044776119404,24,0.2944531001492538,81.05345773791045,70.7663989802985,-0.19992926294444907,0.1931136672789895
0.14365671641791047,25,0.308541101641791,81.45105684253731,70.71509792985074,-0.14879438198710607,0.161146085281286
0.14940298507462688,26,0.32300549402985096,81.828448809403,70.6588206374627,-0.10173595588094958,0.13465402271482785
0.1551492537313433,27,0.3379122288059707,82.23876218597016,70.58907066402985,-0.06197369617592398,0.11559234913715406
0.16089552238805974,28,0.35336072179104455,82.66873235537312,70.51099442253731,-0.032179148660249395,0.10539180702640649
0.16664179104477614,29,0.36936991,83.12172665865671,70.4281512077612,-0.012172848891636447,0.1031158070228738
0.17238805970149257,30,0.3859980598507467,83.56713736477613,70.35188077537313,-0.0014683780305571074,0.10778940270952948
0.17813432835820897,31,0.40329992328358205,84.02988232880597,70.27827286671642,0.001226994849421532,0.11790882385586854
0.1838805970149254,32,0.4213244850746267,84.52410610179103,70.20529750671642,-0.002236421842267907,0.13167451825487933
0.18962686567164183,33,0.4401125025373137,85.02783800074629,70.14076603582089,-0.009715476785304369,0.14722467756601632
0.19537313432835823,34,0.4597407455223886,85.5408662832836,70.08832276731343,-0.019009301881127164,0.1627549450887578
0.20111940298507466,35,0.48022643955223837,86.06554803044774,70.04732724686568,-0.027835457663163317,0.17665904830875184
0.20686567164179107,36,0.5015205789552238,86.60356917865671,70.01791380238807,-0.034513288227501535,0.1879612359939945
0.2126119402985075,37,0.5236018532835826,87.19377858238808,69.98690033582089,-0.03791028089375611,0.19605021106420575
0.21835820895522393,38,0.5464289540298506,87.78667726626865,69.9711127558209,-0.03745294194824694,0.20069318095910976
0.22410447761194033,39,0.5699389125373131,88.40132649746268,69.96248130865672,-0.03320036829462164,0.20202559464806144
0.22985074626865676,40,0.5940457941791046,89.04063224179104,69.95998652791044,-0.025896871609997273,0.20052887135564776
0.23559701492537316,41,0.6186721689552244,89.70734923820898,69.96214654626866,-0.017038844387529645,0.19689793367482106
