time,counter,hcom_velocity,hip_angle,knee_angle,hip_torque,knee_torque
0.0,0,0.00107262,59.44383888,79.26078402,-0.39415089822784805,0.11531122244725739
0.011990049751243782,1,0.0016452142288557235,59.44355751144279,79.25912741238805,-0.39263287777315947,0.1154220547952222
0.023980099502487563,2,0.0025233699502487618,59.44293797074627,79.25648873139303,-0.38801788003190796,0.1147873615811239
0.03597014925373135,3,0.003746164179104485,59.45061700835821,79.2461689335821,-0.3799595573801876,0.11344509013162038
0.047960199004975126,4,0.005319428756218906,59.47326256278607,79.24181012432837,-0.36894159289963685,0.11164723972122509
0.059950248756218905,5,0.007212348109452727,59.49813344572139,79.2324281999005,-0.35533056762768445,0.10951813490522073
0.0719402985074627,6,0.009398831044776117,59.50900646,79.22523803820896,-0.33932085682977514,0.10706183854902702
0.08393034825870647,7,0.011787926716417913,59.53221660273631,79.21329540646767,-0.3217501114201146,0.10457577319394588
0.09592039800995025,8,0.014291575472636818,59.56404576756219,79.20301253880596,-0.3017608301001322,0.10211957830257992
0.10791044776119403,9,0.016802713432835813,59.62326369014925,79.19205155686566,-0.27801237857799616,0.09958103241262045
0.11990049751243781,10,0.019220813830845795,59.64759556477612,79.18142689278608,-0.25075491558410457,0.09703925068161301
0.1318905472636816,11,0.021453685074626878,59.70313651253731,79.16870841363183,-0.22148297334256967,0.09466520704326467
0.1438805970149254,12,0.023476152089552244,59.75157003044776,79.1566037219403,-0.19230425777693802,0.09274510436929279
0.15587064676616916,13,0.02531358751243781,59.8037812657214,79.14020523900498,-0.16443412687028988,0.09124008949681969
0.16786069651741295,14,0.027081993134328367,59.865965299104474,79.11950967606965,-0.13824366378739206,0.08966830940151561
0.1798507462686567,15,0.028979956417910457,59.92212380373134,79.09473268089553,-0.11374115266200632,0.08761644795264184
0.1918407960199005,16,0.031308578208955225,59.964019920547265,79.06133551099502,-0.09156921057245415,0.08538957238029261
0.2038308457711443,17,0.034365591243781086,60.01406628547264,79.02614873139304,-0.07244717274807401,0.08341375614753238
0.21582089552238806,18,0.038494967611940274,60.0554535919403,78.98193928268657,-0.057662319795956984,0.08206908372567542
0.22781094527363185,19,0.043997365820895515,60.0980570780597,78.9316978782587,-0.04789883366794719,0.08142553713038185
0.23980099502487562,20,0.05099992004975124,60.143535571492535,78.87553359243782,-0.04258432668220081,0.0812497909037093
0.2517910447761194,21,0.05966408119402989,60.207099537014926,78.8127266277612,-0.04054002891617859,0.08123219177026261
0.2637810945273632,22,0.06983344452736326,60.29599500736319,78.7509705935821,-0.039448005413439124,0.08084658649033313
0.275771144278607,23,0.08136284592039812,60.41270713711443,78.69004206298507,-0.03782950410731153,0.0799689144018305
0.2877611940298508,24,0.09402970029850752,60.57362479910448,78.6340213458209,-0.03556760330751305,0.07891595060142326
0.2997512437810945,25,0.10755104875621885,60.766733610398006,78.58153376547264,-0.03372839877658123,0.07819524936331003
0.3117412935323383,26,0.12177145288557213,60.99119914119403,78.52982574696519,-0.033670874582362446,0.07808223398366815
0.3237313432835821,27,0.1365278864179105,61.24415260313433,78.47849955731343,-0.0363501713533598,0.07859747293406386
0.3357213930348259,28,0.15178172905472642,61.53422532641791,78.4296505259204,-0.04281217017696332,0.07987116207653715
0.3477114427860697,29,0.16756118666666667,61.85957524253731,78.38120839288557,-0.05425212169951928,0.0821207277066146
0.3597014925373134,30,0.18390184343283567,62.19546812537313,78.32379458283582,-0.07114947222621057,0.08542319207002956
